Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorus,Fertilizer Name,pH_Level,Rainfall,Previous_Crop,Season,Field_Orientation
25,71,58,Red,Cotton,34,3,16,20-20,8.197724957610106,59.35725499465634,Legumes,Spring,Flat
27,57,54,Red,Barley,46,26,7,17-17-17,7.325972208440918,98.00908278283389,None,Spring,Flat
34,53,34,Clayey,Paddy,47,36,97,DAP,5.284504027236789,61.85525899305576,Legumes,Spring,Flat
36,67,38,Red,Wheat,27,14,43,20-20,6.112612741706998,279.78188013542183,None,Spring,Flat
32,68,58,Clayey,Cotton,23,82,37,17-17-17,7.513528919349298,101.2715277225991,Root Crops,Autumn,Flat
39,57,46,Sandy,Millets,23,53,34,17-17-17,5.933864427504975,63.679995099956685,Legumes,Autumn,Slope
35,72,37,Clayey,Wheat,51,92,65,10-26-26,6.855055542516983,91.3963195474881,Cereals,Spring,Slope
30,55,53,Loamy,Barley,9,47,84,DAP,7.11970724274347,217.86710117628397,Legumes,Summer,Slope
32,54,53,Loamy,Wheat,43,66,96,DAP,5.758455622737534,198.64595757979606,None,Summer,Slope
33,76,31,Red,Maize,41,70,99,10-26-26,6.45237971515056,123.8772058972761,Cereals,Autumn,Flat
28,54,30,Clayey,Pulses,30,94,44,Urea,4.0,332.88058422023875,Cereals,Autumn,Slope
25,66,59,Loamy,Barley,43,23,94,Urea,5.680489886932568,306.4426597055937,Root Crops,Spring,Flat
38,79,61,Clayey,Tobacco,65,42,0,17-17-17,6.297945478885472,144.33828188656923,None,Spring,Flat
25,55,28,Sandy,Maize,29,79,74,10-26-26,5.50177345442812,192.37157959146737,Root Crops,Spring,Slope
34,62,38,Black,Pulses,53,29,60,28-28,7.8059290431453086,205.04695768255908,Cereals,Summer,Flat
28,58,30,Loamy,Millets,15,50,24,DAP,5.3558868976314935,276.8527324743293,None,Autumn,Slope
36,73,41,Clayey,Millets,26,68,42,14-35-14,6.1479644106424125,178.38396645223824,Legumes,Summer,Flat
38,61,48,Loamy,Barley,10,85,7,20-20,6.604592461828873,213.94122959739445,Cereals,Autumn,Flat
31,59,37,Loamy,Paddy,67,79,53,14-35-14,7.653018631252893,173.76966928377485,None,Spring,Flat
26,50,36,Sandy,Millets,85,78,39,Urea,5.351310279056449,278.846243369333,Cereals,Summer,Flat
27,60,53,Loamy,Cotton,2,51,95,DAP,7.430531001723968,216.78019582640115,Root Crops,Summer,Slope
25,78,48,Black,Wheat,81,86,28,Urea,6.508186448815669,298.3341830431515,None,Autumn,Slope
29,55,58,Loamy,Maize,31,26,68,17-17-17,5.714793079161639,66.12073661891546,Root Crops,Summer,Slope
25,52,38,Sandy,Sugarcane,9,60,43,Urea,6.869682779410617,321.2919082274164,Root Crops,Summer,Flat
32,55,51,Red,Barley,86,74,45,Urea,6.659247756458776,295.8171334931069,None,Spring,Flat
25,58,29,Sandy,Paddy,40,58,0,Urea,6.019826498272964,295.5514088433806,None,Spring,Slope
35,71,64,Sandy,Paddy,23,10,4,20-20,6.5558416679920155,92.09265179752077,None,Summer,Flat
25,57,33,Clayey,Barley,90,82,5,Urea,6.191749122510592,129.0418624542757,Root Crops,Spring,Slope
26,79,40,Clayey,Maize,8,10,45,Urea,6.590813876200999,344.07848770557405,None,Autumn,Slope
26,64,37,Red,Paddy,17,46,55,Urea,7.029704539616837,335.0825179196452,None,Autumn,Flat
36,71,39,Black,Wheat,36,35,14,17-17-17,7.768813452916282,117.96340195682815,Root Crops,Summer,Flat
30,55,60,Loamy,Pulses,31,91,36,10-26-26,5.509747600938521,179.87080104692464,Cereals,Autumn,Flat
31,72,49,Sandy,Tobacco,22,87,10,20-20,8.206426699725014,96.78293225637928,Root Crops,Autumn,Flat
29,60,40,Red,Cotton,25,35,20,DAP,4.938329760381999,128.79145156732307,None,Summer,Slope
25,78,55,Black,Sugarcane,65,10,59,28-28,6.378571923971533,105.41854797371045,Cereals,Summer,Flat
25,59,61,Loamy,Paddy,89,18,58,Urea,6.970653765187661,74.28110946056339,Cereals,Autumn,Flat
27,60,57,Clayey,Maize,18,23,8,20-20,6.7247934941880265,223.84365976942019,Legumes,Summer,Flat
38,53,44,Red,Paddy,93,90,42,Urea,6.001840384143525,122.23570782400698,Cereals,Autumn,Flat
26,78,50,Sandy,Tobacco,82,50,10,Urea,6.33350219971418,347.6721358897957,None,Spring,Slope
29,62,59,Red,Cotton,65,13,79,28-28,6.105599252272934,204.63192527908362,Cereals,Summer,Flat
36,57,64,Loamy,Barley,97,24,12,Urea,6.028508194444631,157.72829613156784,Cereals,Spring,Flat
34,69,31,Sandy,Paddy,98,17,18,28-28,7.17968167761682,323.94865142084217,Legumes,Spring,Flat
30,64,55,Sandy,Paddy,46,18,38,28-28,6.785612388772038,236.22385311425543,Cereals,Spring,Slope
31,56,41,Black,Wheat,93,19,78,28-28,5.945672323791476,88.12364575015154,Legumes,Autumn,Slope
28,50,32,Sandy,Sugarcane,0,63,90,DAP,7.2196799003466,199.34613695370825,Root Crops,Summer,Slope
31,77,47,Loamy,Maize,2,4,60,20-20,6.7458396167012875,182.32374522873758,None,Summer,Flat
35,74,42,Loamy,Sugarcane,26,21,90,10-26-26,7.150289695071168,279.5396205224722,Root Crops,Autumn,Flat
32,75,36,Loamy,Millets,67,58,6,17-17-17,7.003703073538889,258.1333015106498,Root Crops,Summer,Slope
35,58,54,Sandy,Wheat,93,25,91,Urea,5.836803991262342,161.23739582930565,Root Crops,Summer,Flat
25,72,60,Clayey,Maize,98,83,40,Urea,6.051855167842424,190.84379629324872,None,Autumn,Slope
39,57,39,Red,Maize,63,84,96,10-26-26,7.097834884098609,205.63641904210223,None,Autumn,Flat
30,51,42,Loamy,Pulses,35,46,91,DAP,6.988296212346772,176.73827940355397,Root Crops,Spring,Flat
32,75,49,Black,Maize,62,93,61,10-26-26,6.483278724828682,82.3164122095744,Cereals,Summer,Flat
29,63,37,Black,Cotton,43,49,4,Urea,6.593861906647025,321.6337639267614,Root Crops,Spring,Flat
28,79,48,Sandy,Pulses,70,18,30,17-17-17,7.52213191663074,251.76799738834006,Legumes,Spring,Flat
26,61,41,Sandy,Barley,42,64,87,DAP,6.026742888931336,190.91607461146484,Legumes,Spring,Flat
30,75,25,Black,Barley,53,36,66,28-28,6.93767790493603,220.87608374617164,Cereals,Spring,Flat
30,72,61,Sandy,Pulses,99,1,10,Urea,6.338245878052884,113.94908517955412,Root Crops,Spring,Flat
35,66,51,Black,Barley,63,92,53,10-26-26,6.325855037418224,209.16689983357412,Root Crops,Spring,Flat
39,68,44,Red,Pulses,50,16,47,20-20,7.379021481589752,273.80833330904477,Root Crops,Autumn,Flat
25,55,42,Clayey,Pulses,1,1,14,20-20,7.160333079190424,210.10230935405352,Cereals,Summer,Flat
33,70,33,Loamy,Cotton,49,3,47,28-28,7.150807708800511,194.19961179698615,Root Crops,Autumn,Flat
36,54,34,Red,Barley,54,4,69,28-28,7.544383045723463,188.71570114771035,Cereals,Autumn,Flat
35,74,49,Sandy,Millets,16,68,81,14-35-14,6.516803073306208,278.48683796500956,Cereals,Summer,Slope
30,55,25,Red,Maize,50,96,3,10-26-26,7.045562377035971,276.0019008761976,Cereals,Spring,Flat
37,52,60,Clayey,Maize,10,69,57,14-35-14,6.251786594725235,275.021068382919,None,Summer,Flat
27,65,42,Black,Millets,84,40,18,Urea,6.7593330819907536,123.85099937366529,None,Summer,Slope
28,67,39,Black,Sugarcane,53,13,45,28-28,6.395885556505853,235.36849035957076,Legumes,Summer,Flat
36,63,57,Black,Sugarcane,44,32,9,Urea,6.577596771994174,283.67219390293894,Legumes,Autumn,Slope
35,74,46,Sandy,Pulses,34,29,34,17-17-17,6.9761256203495305,218.56828080910665,None,Autumn,Flat
28,64,48,Clayey,Sugarcane,42,57,10,Urea,5.845423453413222,283.6932045304835,None,Summer,Flat
27,75,25,Clayey,Barley,65,28,67,Urea,8.173909820548369,306.32101949555795,Root Crops,Summer,Slope
34,79,35,Sandy,Millets,14,70,72,14-35-14,5.695186094800238,102.16701786816967,None,Summer,Slope
27,53,50,Loamy,Millets,56,0,10,20-20,5.528649109769814,141.90224766586294,Root Crops,Spring,Flat
39,60,50,Black,Maize,20,99,27,10-26-26,7.426488698800054,230.39289318636872,Cereals,Spring,Slope
27,54,30,Red,Pulses,83,41,36,17-17-17,7.1333301551703485,136.90351590401087,Cereals,Summer,Flat
28,58,57,Red,Pulses,48,80,24,Urea,6.9992958536417245,332.41561333126,Legumes,Summer,Flat
31,54,38,Red,Wheat,33,81,50,10-26-26,7.002676407411424,108.24027197957625,Root Crops,Spring,Flat
28,56,48,Loamy,Barley,14,23,3,17-17-17,6.4902025817224684,157.0843933669358,Root Crops,Autumn,Flat
33,67,62,Sandy,Tobacco,45,92,28,Urea,5.782196502811335,348.2918907704491,Root Crops,Spring,Flat
25,67,41,Sandy,Cotton,81,81,18,28-28,6.560643646554981,106.75452382186913,Legumes,Autumn,Flat
32,69,38,Black,Pulses,13,0,86,10-26-26,5.95827063079031,184.6453124173112,None,Autumn,Flat
31,73,43,Loamy,Barley,34,63,52,14-35-14,7.280095786734201,144.13468962308113,Cereals,Summer,Flat
26,51,32,Red,Tobacco,67,71,32,Urea,6.3823540947982895,292.93975716477576,Cereals,Spring,Slope
32,75,47,Sandy,Paddy,31,56,99,DAP,5.839602242565991,141.24417186397878,Root Crops,Summer,Flat
25,72,26,Loamy,Sugarcane,96,10,73,Urea,6.242891326677605,98.42868636257423,Cereals,Spring,Flat
35,62,27,Clayey,Barley,60,27,26,Urea,6.8303451634205,329.9405391089661,None,Autumn,Flat
36,62,37,Loamy,Sugarcane,91,99,57,Urea,6.04902035775682,145.2207128544727,Root Crops,Summer,Slope
33,66,29,Black,Sugarcane,13,8,26,20-20,5.842223683546855,272.5242591696767,Legumes,Autumn,Flat
33,74,42,Red,Cotton,13,96,40,10-26-26,6.69494976919353,137.1703175751045,None,Spring,Flat
26,75,25,Sandy,Paddy,53,31,21,17-17-17,6.695973256886978,103.57448944441236,Root Crops,Summer,Slope
31,71,61,Sandy,Cotton,22,83,20,Urea,6.094445459703096,290.72365476964933,None,Autumn,Slope
39,76,45,Clayey,Sugarcane,19,10,46,20-20,6.1231693555053415,66.67459619096795,Root Crops,Autumn,Flat
38,66,43,Clayey,Paddy,45,72,84,10-26-26,6.685639949886109,149.59185711066095,Cereals,Autumn,Flat
34,75,62,Clayey,Wheat,45,90,81,Urea,5.3415325268021405,284.02450027453017,Legumes,Summer,Flat
27,55,58,Black,Cotton,5,8,72,DAP,5.374028980498756,203.64125647806662,None,Spring,Flat
31,63,26,Red,Wheat,96,60,50,Urea,5.9252446229980515,256.87214526347134,None,Summer,Flat
36,70,44,Clayey,Maize,68,90,79,Urea,6.329242278630522,70.04507216665537,Root Crops,Spring,Flat
34,63,55,Red,Maize,97,57,48,Urea,6.748726052478403,274.94299728968736,Root Crops,Summer,Flat
33,61,37,Red,Cotton,23,72,46,10-26-26,7.680284973559642,101.58212167978438,None,Summer,Slope
28,54,38,Clayey,Paddy,79,31,10,Urea,7.186127698561616,292.61121084435655,Cereals,Autumn,Slope
36,54,62,Red,Pulses,37,64,24,17-17-17,6.372049176029258,219.25241605948025,None,Autumn,Slope
25,53,36,Sandy,Paddy,57,43,86,DAP,6.484787033677849,271.74854541297873,Cereals,Spring,Slope
26,72,37,Red,Paddy,26,45,32,20-20,5.697976508289753,113.84980745457295,None,Summer,Flat
25,78,48,Red,Maize,52,36,49,28-28,6.485189491206088,168.62765193163509,Root Crops,Spring,Slope
38,74,64,Sandy,Maize,74,80,39,Urea,6.269073088863889,290.620799736518,Cereals,Spring,Slope
36,62,55,Sandy,Maize,29,78,9,Urea,6.758174848270472,323.2413482912071,Legumes,Summer,Flat
29,53,38,Loamy,Millets,11,92,8,10-26-26,5.838215245158142,117.97165858906557,Legumes,Autumn,Flat
29,67,54,Loamy,Millets,55,18,53,Urea,6.915477211392938,288.01809799094406,Root Crops,Spring,Slope
35,65,51,Clayey,Paddy,43,41,59,28-28,7.7261911304020625,82.56655350901454,None,Autumn,Slope
31,67,60,Black,Maize,43,29,42,17-17-17,6.412991881234514,177.72459845629626,None,Summer,Flat
33,51,30,Red,Tobacco,7,57,86,Urea,6.8213693776791535,331.61589995402164,Legumes,Spring,Slope
33,72,30,Red,Sugarcane,31,90,62,Urea,7.05211519336889,333.54094570625125,Cereals,Spring,Flat
27,53,39,Black,Wheat,10,10,71,20-20,6.179023622491331,139.00466061182817,Cereals,Summer,Flat
27,69,48,Clayey,Pulses,89,92,14,Urea,6.679273985448334,107.87402197457675,None,Spring,Flat
27,66,37,Red,Millets,56,36,76,28-28,6.510073920625436,94.84591113906022,Cereals,Spring,Flat
28,69,31,Loamy,Maize,99,60,50,28-28,6.578140878839065,194.26257607128818,Legumes,Autumn,Slope
32,55,45,Red,Wheat,82,10,47,Urea,5.881592172915627,77.62304786483986,Cereals,Spring,Flat
30,67,62,Sandy,Barley,63,42,84,10-26-26,6.519608139407154,157.05591573653328,Root Crops,Autumn,Flat
32,69,62,Red,Cotton,74,78,11,10-26-26,6.89839863299636,55.10333497854306,Cereals,Autumn,Slope
25,76,38,Red,Barley,34,20,81,10-26-26,7.660914886236034,127.81943329528053,Legumes,Autumn,Flat
32,56,27,Sandy,Sugarcane,65,6,54,Urea,7.267416660868165,320.0830705687199,Cereals,Autumn,Flat
28,62,59,Loamy,Paddy,56,53,49,14-35-14,8.222545966009246,184.09351799986874,Legumes,Autumn,Flat
35,58,36,Sandy,Paddy,97,79,34,Urea,5.88612194968956,72.12363371986376,None,Autumn,Flat
25,51,45,Black,Barley,29,47,70,14-35-14,7.1978565093765425,244.05103635826973,Cereals,Autumn,Flat
32,57,44,Loamy,Cotton,95,1,2,Urea,6.646673604590681,336.69006820734944,Cereals,Summer,Slope
28,63,51,Red,Maize,4,17,26,20-20,8.251842346574138,189.02228744170054,Cereals,Spring,Flat
30,71,29,Sandy,Sugarcane,80,0,24,20-20,5.853361371715879,237.2863581523137,Legumes,Spring,Slope
32,73,35,Sandy,Paddy,53,37,97,Urea,5.828222526255379,325.82540204826887,Legumes,Summer,Slope
28,67,30,Loamy,Paddy,89,18,72,28-28,6.020485883644782,175.72982716878826,Legumes,Spring,Slope
38,79,29,Sandy,Barley,41,95,38,10-26-26,4.800883420552155,249.37604173333582,Cereals,Summer,Flat
27,76,46,Black,Barley,70,77,29,17-17-17,6.079395982655392,182.21128228342528,Legumes,Summer,Flat
38,50,25,Clayey,Maize,47,91,57,Urea,5.892693870757041,338.6392929577084,None,Autumn,Slope
33,72,44,Red,Millets,64,55,69,14-35-14,6.620315029180966,201.1404718916455,Root Crops,Summer,Flat
27,78,48,Black,Paddy,4,27,73,Urea,6.7734047806217275,315.69586842782917,Cereals,Spring,Slope
33,58,44,Sandy,Paddy,93,69,19,Urea,8.00093667137271,202.15954953350123,Root Crops,Spring,Slope
37,58,53,Clayey,Tobacco,76,69,7,17-17-17,7.26033907054884,250.51582483847974,None,Spring,Flat
26,51,48,Red,Paddy,21,81,59,14-35-14,6.038477075470078,165.84244615745445,Cereals,Autumn,Slope
38,65,32,Black,Maize,70,89,62,Urea,5.781268262921314,325.2665200178674,Root Crops,Spring,Slope
26,53,58,Loamy,Pulses,95,93,44,Urea,6.893535337205204,244.08264409651815,Root Crops,Spring,Flat
26,62,46,Red,Tobacco,23,60,87,DAP,5.443813434383486,55.97369896507328,Root Crops,Spring,Slope
30,66,63,Loamy,Sugarcane,80,63,10,17-17-17,7.965167012683483,54.692352054871954,None,Spring,Flat
27,60,57,Red,Wheat,42,65,21,17-17-17,7.443552096577029,252.85325551812028,None,Autumn,Slope
37,72,54,Sandy,Cotton,20,22,97,10-26-26,6.124659478316236,84.28065868031061,Cereals,Autumn,Flat
33,51,30,Black,Paddy,79,78,23,DAP,5.129492376727298,264.84932380995997,Legumes,Autumn,Flat
28,53,37,Red,Wheat,84,63,42,28-28,7.58309789933233,146.60503393529567,Legumes,Spring,Slope
25,61,43,Loamy,Tobacco,56,50,6,17-17-17,6.4083681237979055,211.67590342746246,Cereals,Spring,Slope
28,51,50,Red,Maize,69,39,28,17-17-17,7.49025304957877,102.31987626008205,Root Crops,Autumn,Flat
25,50,41,Red,Tobacco,36,93,19,10-26-26,5.224457872964506,123.86653952139332,Root Crops,Autumn,Flat
38,72,61,Red,Pulses,68,78,33,10-26-26,6.0204999816369815,181.07532540337007,None,Autumn,Slope
29,55,51,Sandy,Sugarcane,51,33,10,17-17-17,6.504194959774546,249.64327316661107,Cereals,Summer,Flat
28,65,48,Black,Millets,10,53,78,14-35-14,6.537584475011793,96.71949099127515,Legumes,Summer,Flat
32,51,38,Clayey,Tobacco,57,23,56,28-28,6.139947622816605,134.38494073599378,Cereals,Spring,Slope
32,63,27,Red,Tobacco,62,26,46,28-28,6.998279945877999,112.0887205672702,Root Crops,Spring,Flat
31,69,29,Red,Tobacco,72,30,32,Urea,5.645903656493925,308.80229263413577,Root Crops,Summer,Flat
27,61,38,Sandy,Wheat,26,73,75,DAP,6.386096411982965,244.40194803874775,Legumes,Spring,Flat
25,76,32,Loamy,Maize,62,65,38,17-17-17,6.596236505369519,190.54872105742047,Cereals,Autumn,Flat
25,68,49,Clayey,Maize,0,93,21,Urea,6.911551067246999,334.08291626488494,Root Crops,Summer,Flat
36,77,39,Clayey,Wheat,39,48,37,17-17-17,7.069291902471112,270.74788861793024,Cereals,Autumn,Flat
35,52,61,Clayey,Maize,99,92,92,28-28,5.600286326529704,329.66783410398193,Legumes,Spring,Slope
27,68,27,Sandy,Barley,52,81,21,10-26-26,5.272708663411502,229.2778880677258,None,Summer,Flat
30,60,35,Clayey,Millets,8,16,53,20-20,7.522141457518807,91.41707338736276,Legumes,Summer,Flat
31,53,33,Loamy,Tobacco,74,25,88,10-26-26,6.765851209583674,252.62813193356698,None,Autumn,Flat
30,66,28,Black,Cotton,57,82,76,14-35-14,5.901210770754757,110.4473481970555,Legumes,Summer,Flat
38,66,39,Clayey,Pulses,24,23,8,17-17-17,7.740921580418019,153.79057750032075,None,Summer,Slope
38,56,51,Red,Tobacco,34,22,68,17-17-17,6.592539707434287,202.88538014387063,None,Summer,Slope
30,54,55,Loamy,Wheat,61,72,49,17-17-17,7.443437747251061,97.20979461851022,Legumes,Summer,Flat
30,68,40,Loamy,Wheat,5,77,85,10-26-26,6.554014785128087,56.23441485483449,Root Crops,Autumn,Flat
37,74,56,Clayey,Cotton,68,18,66,28-28,8.14859833990559,148.12578196120947,Cereals,Autumn,Flat
27,70,58,Red,Barley,48,2,82,Urea,7.904272673954564,297.2947307265356,None,Summer,Flat
30,75,30,Loamy,Millets,85,12,84,Urea,6.300828681216741,54.613988362481635,Root Crops,Spring,Slope
32,68,29,Sandy,Cotton,75,78,55,14-35-14,7.277256760763485,82.83017995838404,Root Crops,Spring,Flat
35,58,48,Clayey,Sugarcane,72,4,19,Urea,7.016300759668118,292.0564570210155,Cereals,Spring,Flat
35,66,43,Red,Pulses,10,7,59,20-20,7.5949052460258795,141.75551088500725,Cereals,Autumn,Slope
26,79,54,Black,Sugarcane,25,81,45,Urea,5.728061231535916,331.46405434429477,Legumes,Spring,Flat
29,58,36,Loamy,Paddy,68,90,55,10-26-26,7.048841167998751,164.07324289768948,Legumes,Spring,Flat
38,63,29,Black,Barley,3,88,18,Urea,7.34673958947967,289.0111787253348,Cereals,Summer,Flat
25,54,52,Red,Maize,71,95,97,Urea,5.093008410861509,127.6369523786464,None,Summer,Flat
36,71,63,Sandy,Wheat,45,75,57,14-35-14,5.55339318986738,68.54937152465209,None,Summer,Flat
39,51,58,Red,Millets,57,5,80,Urea,4.868614257791919,314.46634571427535,None,Autumn,Slope
25,73,36,Black,Paddy,84,0,8,28-28,6.284474532444354,328.1889426948727,Legumes,Spring,Slope
29,64,47,Red,Maize,56,12,71,28-28,7.07403380463677,262.42989739676545,None,Autumn,Flat
36,65,29,Red,Maize,1,3,56,Urea,7.701885641676823,281.0203470788436,Legumes,Spring,Flat
37,68,64,Loamy,Cotton,88,10,43,Urea,6.5592758243358205,52.13828602757021,None,Autumn,Slope
27,50,61,Red,Sugarcane,63,35,77,28-28,7.802892436457034,276.14705529794173,Root Crops,Summer,Flat
28,72,40,Sandy,Tobacco,84,43,18,Urea,5.3959188334280865,191.6589160666481,Cereals,Autumn,Slope
27,61,33,Loamy,Pulses,36,76,60,14-35-14,5.1372940485158765,185.83713638427736,Cereals,Summer,Flat
25,68,57,Sandy,Maize,27,55,33,17-17-17,6.455561840882705,212.02097614112634,Cereals,Spring,Flat
25,69,61,Black,Wheat,42,88,73,10-26-26,6.8072523591514456,131.3630648628648,None,Spring,Slope
36,64,57,Red,Barley,98,53,26,Urea,6.4738442015247255,258.8865664432706,Root Crops,Autumn,Slope
36,54,25,Clayey,Tobacco,2,97,78,10-26-26,4.8460463199680985,138.67666160810234,Legumes,Autumn,Flat
38,50,61,Red,Sugarcane,50,67,34,17-17-17,6.428703968389769,217.58199139021406,Legumes,Spring,Slope
37,60,33,Clayey,Tobacco,10,37,66,DAP,5.456424399596117,91.07816864346049,Legumes,Autumn,Flat
38,76,42,Loamy,Millets,98,32,16,28-28,7.0357380390640305,252.52269053504028,Legumes,Summer,Flat
29,58,62,Black,Barley,39,79,37,10-26-26,6.793278596877479,106.88382936648964,None,Summer,Flat
30,56,45,Clayey,Wheat,18,8,91,DAP,5.7480961709381155,101.12419572442576,Cereals,Summer,Flat
27,51,38,Red,Pulses,31,37,45,17-17-17,6.088906466130645,57.28494871081,Cereals,Autumn,Flat
36,78,63,Red,Cotton,5,27,93,10-26-26,5.652629182488838,86.53573273094439,Cereals,Autumn,Slope
33,66,63,Red,Millets,71,41,7,17-17-17,6.449856722181463,119.77107352367983,Cereals,Autumn,Flat
29,65,30,Black,Sugarcane,46,5,72,28-28,7.264113856400991,116.69280820682782,Root Crops,Spring,Slope
32,65,27,Clayey,Pulses,76,21,27,17-17-17,5.7114191629315645,148.30142878349974,Root Crops,Summer,Slope
37,63,42,Clayey,Paddy,41,32,52,28-28,6.903237212414275,66.32492542313595,None,Summer,Slope
25,76,61,Black,Pulses,97,54,50,28-28,6.0757939053020475,330.55940555598,Legumes,Spring,Flat
38,51,44,Sandy,Barley,29,24,7,17-17-17,5.865701734190124,85.7527638043054,Root Crops,Summer,Slope
29,68,53,Loamy,Cotton,24,42,71,14-35-14,6.414375712036354,260.5891636886015,Root Crops,Autumn,Flat
39,77,60,Black,Tobacco,38,82,14,10-26-26,5.671806142064501,210.52195095486027,Root Crops,Spring,Flat
27,52,40,Red,Barley,11,91,28,10-26-26,6.057080555722254,215.8366414742434,Root Crops,Autumn,Flat
36,57,28,Sandy,Tobacco,52,67,2,17-17-17,5.541697685928921,81.65504765622994,Legumes,Autumn,Flat
25,70,38,Clayey,Tobacco,82,32,44,Urea,8.071780106333112,122.96448264843794,None,Autumn,Flat
28,74,41,Loamy,Sugarcane,79,39,59,Urea,6.5282108415773825,283.96438834056767,None,Summer,Flat
39,68,59,Red,Paddy,36,36,77,17-17-17,5.940219593605931,189.10593748137666,Cereals,Summer,Slope
37,65,59,Red,Barley,61,0,19,20-20,6.671183928587378,187.12034518611722,Cereals,Spring,Flat
29,71,56,Red,Paddy,21,90,77,10-26-26,6.410137560247336,213.7735387868403,Legumes,Spring,Flat
31,53,34,Black,Sugarcane,93,7,36,Urea,6.323224320373422,180.14176655276967,None,Spring,Flat
25,57,53,Clayey,Tobacco,73,57,90,Urea,6.99133336003474,291.84077931843086,Root Crops,Spring,Slope
27,77,36,Sandy,Maize,55,91,91,10-26-26,7.106006168037844,274.6115593666137,Cereals,Autumn,Flat
26,50,33,Loamy,Wheat,16,87,92,10-26-26,6.075599081911578,145.1012650583538,Root Crops,Autumn,Flat
33,53,50,Red,Maize,3,6,12,Urea,6.039345407484256,293.6243339365108,None,Summer,Flat
34,56,45,Black,Wheat,56,88,8,10-26-26,6.279958642278685,205.58192903837548,Legumes,Spring,Slope
39,74,25,Black,Cotton,83,32,81,Urea,4.658463068211532,238.32104997098813,Root Crops,Autumn,Flat
30,78,60,Loamy,Paddy,69,29,53,Urea,5.287847150241158,309.8527495678447,None,Spring,Flat
34,50,43,Sandy,Maize,17,55,73,14-35-14,7.59349941395562,192.7979747736217,Root Crops,Spring,Flat
27,73,30,Black,Cotton,20,85,60,10-26-26,7.815974170801027,276.8781087658573,None,Summer,Slope
32,67,42,Black,Wheat,20,84,98,DAP,6.300771168354897,238.4262077315133,None,Summer,Slope
38,53,61,Clayey,Millets,68,6,48,28-28,6.961245570444613,178.0234823892648,Root Crops,Summer,Flat
